"Type	Time_Steps	Total_Rewards	Reward_Rate	Critic_Loss	Actor_Loss	Total_Loss",,,
Train,2457600,340,0.06640625
Test,2457600,150,0.029296875
Train,2462720,240,0.046875
Test,2462720,110,0.021484375
Train,2467840,410,0.080078125
Test,2467840,180,0.03515625
Train,2472960,330,0.064453125
Test,2472960,80,0.015625
Train,2478080,340,0.06640625
Test,2478080,50,0.009765625
Train,2483200,400,0.078125
Test,2483200,140,0.02734375
Train,2488320,370,0.072265625
Test,2488320,60,0.01171875
Train,2493440,360,0.0703125
Test,2493440,80,0.015625
Train,2498560,370,0.072265625
Test,2498560,130,0.025390625
Train,2503680,330,0.064453125
Test,2503680,120,0.0234375
Train,2508800,410,0.080078125
Test,2508800,130,0.025390625
Train,2513920,390,0.076171875
Test,2513920,80,0.015625
Train,2519040,300,0.05859375
Test,2519040,90,0.017578125
Train,2524160,410,0.080078125
Test,2524160,70,0.013671875
Train,2529280,310,0.060546875
Test,2529280,30,0.005859375
Train,2534400,490,0.095703125
Test,2534400,60,0.01171875
Train,2539520,320,0.0625
Test,2539520,100,0.01953125
Train,2544640,400,0.078125
Test,2544640,110,0.021484375
Train,2549760,300,0.05859375
Test,2549760,60,0.01171875
Train,2554880,370,0.072265625
Test,2554880,90,0.017578125
Train,2560000,330,0.064453125
Test,2560000,80,0.015625
Train,2565120,360,0.0703125
Test,2565120,50,0.009765625
Train,2570240,330,0.064453125
Test,2570240,140,0.02734375
Train,2575360,320,0.0625
Test,2575360,130,0.025390625
Train,2580480,350,0.068359375
Test,2580480,60,0.01171875
Train,2585600,320,0.0625
Test,2585600,120,0.0234375
Train,2590720,400,0.078125
Test,2590720,90,0.017578125
Train,2595840,370,0.072265625
Test,2595840,90,0.017578125
Train,2600960,370,0.072265625
Test,2600960,120,0.0234375
Train,2606080,320,0.0625
Test,2606080,70,0.013671875
Train,2611200,440,0.0859375
Test,2611200,70,0.013671875
Train,2616320,290,0.056640625
Test,2616320,80,0.015625
Train,2621440,390,0.076171875
Test,2621440,50,0.009765625
Train,2626560,330,0.064453125
Test,2626560,30,0.005859375
Train,2631680,500,0.09765625
Test,2631680,30,0.005859375
Train,2636800,400,0.078125
Test,2636800,70,0.013671875
Train,2641920,320,0.0625
Test,2641920,70,0.013671875
Train,2647040,320,0.0625
Test,2647040,60,0.01171875
Train,2652160,280,0.0546875
Test,2652160,80,0.015625
Train,2657280,340,0.06640625
Test,2657280,100,0.01953125
Train,2662400,340,0.06640625
Test,2662400,110,0.021484375
Train,2667520,350,0.068359375
Test,2667520,80,0.015625
Train,2672640,320,0.0625
Test,2672640,120,0.0234375
Train,2677760,320,0.0625
Test,2677760,70,0.013671875
Train,2682880,430,0.083984375
Test,2682880,170,0.033203125
Train,2688000,320,0.0625
Test,2688000,150,0.029296875
Train,2693120,360,0.0703125
Test,2693120,160,0.03125
Train,2698240,380,0.07421875
Test,2698240,70,0.013671875
Train,2703360,390,0.076171875
Test,2703360,90,0.017578125
Train,2708480,330,0.064453125
Test,2708480,110,0.021484375
Train,2713600,300,0.05859375
Test,2713600,70,0.013671875
Train,2718720,340,0.06640625
Test,2718720,60,0.01171875
Train,2723840,340,0.06640625
Test,2723840,150,0.029296875
Train,2728960,450,0.087890625
Test,2728960,140,0.02734375
Train,2734080,340,0.06640625
Test,2734080,100,0.01953125
Train,2739200,310,0.060546875
Test,2739200,140,0.02734375
Train,2744320,320,0.0625
Test,2744320,150,0.029296875
Train,2749440,320,0.0625
Test,2749440,130,0.025390625
Train,2754560,400,0.078125
Test,2754560,120,0.0234375
Train,2759680,400,0.078125
Test,2759680,80,0.015625
Train,2764800,260,0.05078125
Test,2764800,190,0.037109375
Train,2769920,390,0.076171875
Test,2769920,130,0.025390625
Train,2775040,340,0.06640625
Test,2775040,140,0.02734375
Train,2780160,340,0.06640625
Test,2780160,100,0.01953125
Train,2785280,310,0.060546875
Test,2785280,80,0.015625
Train,2790400,290,0.056640625
Test,2790400,80,0.015625
Train,2795520,450,0.087890625
Test,2795520,90,0.017578125
Train,2800640,400,0.078125
Test,2800640,70,0.013671875
Train,2805760,350,0.068359375
Test,2805760,70,0.013671875
Train,2810880,330,0.064453125
Test,2810880,30,0.005859375
Train,2816000,320,0.0625
Test,2816000,50,0.009765625
Train,2821120,430,0.083984375
Test,2821120,90,0.017578125
Train,2826240,380,0.07421875
Test,2826240,70,0.013671875
Train,2831360,340,0.06640625
Test,2831360,160,0.03125
Train,2836480,380,0.07421875
Test,2836480,30,0.005859375
Train,2841600,330,0.064453125
Test,2841600,90,0.017578125
Train,2846720,350,0.068359375
Test,2846720,40,0.0078125
Train,2851840,330,0.064453125
Test,2851840,50,0.009765625
Train,2856960,340,0.06640625
Test,2856960,100,0.01953125
Train,2862080,420,0.08203125
Test,2862080,50,0.009765625
Train,2867200,240,0.046875
Test,2867200,80,0.015625
Train,2872320,350,0.068359375
Test,2872320,70,0.013671875
Train,2877440,460,0.08984375
Test,2877440,180,0.03515625
Train,2882560,410,0.080078125
Test,2882560,110,0.021484375
Train,2887680,430,0.083984375
Test,2887680,100,0.01953125
Train,2892800,390,0.076171875
Test,2892800,60,0.01171875
Train,2897920,360,0.0703125
Test,2897920,80,0.015625
Train,2903040,440,0.0859375
Test,2903040,60,0.01171875
Train,2908160,450,0.087890625
Test,2908160,90,0.017578125
Train,2913280,310,0.060546875
Test,2913280,120,0.0234375
Train,2918400,420,0.08203125
Test,2918400,110,0.021484375
Train,2923520,430,0.083984375
Test,2923520,30,0.005859375
Train,2928640,390,0.076171875
Test,2928640,40,0.0078125
Train,2933760,390,0.076171875
Test,2933760,60,0.01171875
Train,2938880,340,0.06640625
Test,2938880,80,0.015625
Train,2944000,380,0.07421875
Test,2944000,70,0.013671875
Train,2949120,400,0.078125
Test,2949120,40,0.0078125
Train,2954240,400,0.078125
Test,2954240,90,0.017578125
Train,2959360,350,0.068359375
Test,2959360,60,0.01171875
Train,2964480,310,0.060546875
Test,2964480,100,0.01953125
Train,2969600,310,0.060546875
Test,2969600,80,0.015625
Train,2974720,330,0.064453125
Test,2974720,140,0.02734375
Train,2979840,360,0.0703125
Test,2979840,100,0.01953125
Train,2984960,400,0.078125
Test,2984960,40,0.0078125
Train,2990080,290,0.056640625
Test,2990080,80,0.015625
Train,2995200,360,0.0703125
Test,2995200,60,0.01171875
Train,3000320,340,0.06640625
Test,3000320,100,0.01953125
Train,3005440,390,0.076171875
Test,3005440,110,0.021484375
Train,3010560,410,0.080078125
Test,3010560,60,0.01171875
Train,3015680,360,0.0703125
Test,3015680,70,0.013671875
Train,3020800,330,0.064453125
Test,3020800,110,0.021484375
Train,3025920,370,0.072265625
Test,3025920,70,0.013671875
Train,3031040,300,0.05859375
Test,3031040,70,0.013671875
Train,3036160,300,0.05859375
Test,3036160,50,0.009765625
Train,3041280,350,0.068359375
Test,3041280,120,0.0234375
Train,3046400,240,0.046875
Test,3046400,110,0.021484375
Train,3051520,410,0.080078125
Test,3051520,60,0.01171875
Train,3056640,330,0.064453125
Test,3056640,60,0.01171875
Train,3061760,400,0.078125
Test,3061760,60,0.01171875
Train,3066880,450,0.087890625
Test,3066880,30,0.005859375
Train,3072000,190,0.037109375
Test,3072000,70,0.013671875
Train,3077120,380,0.07421875
Test,3077120,100,0.01953125
Train,3082240,280,0.0546875
Test,3082240,30,0.005859375
Train,3087360,320,0.0625
Test,3087360,30,0.005859375
Train,3092480,370,0.072265625
Test,3092480,70,0.013671875
Train,3097600,410,0.080078125
Test,3097600,100,0.01953125
Train,3102720,240,0.046875
Test,3102720,70,0.013671875
Train,3107840,380,0.07421875
Test,3107840,130,0.025390625
Train,3112960,380,0.07421875
Test,3112960,60,0.01171875
Train,3118080,310,0.060546875
Test,3118080,130,0.025390625
Train,3123200,400,0.078125
Test,3123200,20,0.00390625
Train,3128320,340,0.06640625
Test,3128320,60,0.01171875
Train,3133440,260,0.05078125
Test,3133440,70,0.013671875
Train,3138560,340,0.06640625
Test,3138560,100,0.01953125
Train,3143680,320,0.0625
Test,3143680,110,0.021484375
Train,3148800,380,0.07421875
Test,3148800,60,0.01171875
