Type,Time_Steps,Batch_Reward,Reward_Rate,Critic_Loss,Actor_loss,Curiosity_Loss,Forward_Loss,Inverse_Loss
Train,64768,0.40304940938949585,0.0015744117554277182,0.0008333521,0.049751557,2.7129283,0.001574412,2.7113538
Train,65024,0.39507120847702026,0.0015432469081133604,0.0007983354,0.04785586,2.7052965,0.0015432469,2.7037532
Train,65280,0.397177517414093,0.0015514746773988008,0.0004657964,0.0034870524,2.7108788,0.0015514747,2.7093275
Train,65536,0.38746708631515503,0.0015135433059185743,0.000773496,0.046587437,2.7055602,0.0015135433,2.7040467
Train,65792,0.3783343732357025,0.001477868645451963,0.000731257,0.04479935,2.710773,0.0014778689,2.7092953
Train,66048,0.3733985126018524,0.001458587939850986,0.0007185368,0.044153154,2.7066247,0.0014585884,2.7051659
Train,66304,0.368600457906723,0.0014398455386981368,0.0006980232,0.042895682,2.7088232,0.0014398452,2.7073832
Train,66560,0.3627903461456299,0.0014171497896313667,0.0006598974,0.039550297,2.7074943,0.0014171493,2.7060769
Train,66816,0.3582915961742401,0.0013995765475556254,0.0006576061,0.04093594,2.7117398,0.0013995769,2.71034
Train,67072,0.3528640866279602,0.0013783753383904696,0.0006464942,0.040472403,2.7068005,0.0013783752,2.7054222
Train,67328,0.3506298363208771,0.001369647798128426,0.00062616705,0.03927912,2.712411,0.0013696472,2.7110412
Train,67584,0.34974604845046997,0.0013661955017596483,0.00054617453,0.0273761,2.712523,0.0013661955,2.7111568
Train,67840,0.34671729803085327,0.0013543644454330206,0.00010779065,-0.052987568,2.713231,0.0013543647,2.7118769
Train,68096,0.3411473035812378,0.0013326066546142101,0.000599773,0.038064618,2.7080936,0.0013326076,2.706761
Train,68352,0.34380772709846497,0.0013429989339783788,0.00060595025,0.03823795,2.708487,0.0013429993,2.7071443
Train,68608,0.3392127752304077,0.0013250499032437801,0.0005692913,0.033910736,2.7055593,0.0013250503,2.7042341
Train,68864,0.3619104027748108,0.0014137125108391047,0.00067933154,0.042045094,2.7073767,0.0014137129,2.7059631
Train,69120,0.3487972915172577,0.0013624894199892879,0.00061065436,0.038749687,2.712585,0.0013624895,2.7112224
Train,69376,0.34638839960098267,0.0013530796859413385,0.00061625335,0.038806442,2.7113376,0.0013530797,2.7099843
Train,69632,0.3232607841491699,0.001262737438082695,0.00046151318,0.0226418,2.7127125,0.0012627369,2.7114499
Train,69888,0.31779834628105164,0.001241399790160358,0.00052261166,0.033632603,2.716843,0.0012413998,2.7156014
Train,70144,0.3205009400844574,0.0012519567972049117,7.6414275e-05,-0.04152308,2.7077663,0.0012519568,2.7065144
Train,70400,0.3156018853187561,0.001232819864526391,0.0005016249,0.032510556,2.7168138,0.00123282,2.715581
Train,70656,0.32709628343582153,0.0012777198571711779,0.00054658466,0.034908693,2.7083347,0.0012777204,2.707057
Train,70912,0.31654906272888184,0.0012365197762846947,0.0005167534,0.03325635,2.7076254,0.0012365201,2.706389
Train,71168,0.3188017010688782,0.0012453191448003054,0.00052159384,0.03336233,2.7107046,0.0012453198,2.7094593
Train,71424,0.32936152815818787,0.0012865684693679214,0.00056694367,0.03596004,2.7114449,0.0012865686,2.710158
Train,71680,0.30746743083000183,0.0012010446516796947,0.00027485425,0.0017261803,2.7109966,0.0012010443,2.7097957
Train,71936,0.3132871091365814,0.0012237777700647712,0.0005100794,0.032911092,2.7048335,0.0012237774,2.70361
Train,72192,0.2975984811782837,0.0011624940671026707,0.00015835025,-0.01973844,2.705685,0.0011624943,2.7045221
Train,72448,0.30468085408210754,0.0011901595862582326,1.7379127e-05,-0.038156442,2.709231,0.001190159,2.7080405
Train,72704,0.2955521047115326,0.0011545004090294242,0.00021871552,-0.0042992737,2.7125127,0.0011544997,2.7113583
Train,72960,0.2839279770851135,0.0011090936604887247,0.00041945072,0.02740911,2.7083817,0.0011090941,2.7072725
Train,73216,0.28498196601867676,0.001113210804760456,0.0004267713,0.027754078,2.7082324,0.0011132107,2.7071195
Train,73472,0.2831094264984131,0.0011058961972594261,0.00041185744,0.02681557,2.7078965,0.0011058962,2.7067907
Train,73728,0.2883739173412323,0.0011264606146141887,0.00016094075,-0.009071711,2.7082477,0.0011264607,2.7071211
Train,73984,0.2828655540943146,0.0011049435706809163,0.00040848352,0.026522884,2.7108185,0.0011049438,2.7097137
Train,74240,0.28671953082084656,0.0011199981672689319,0.00043612975,0.028085658,2.7013159,0.0011199978,2.700196
Train,74496,0.295590341091156,0.0011546497698873281,0.00045461275,0.02953353,2.7086039,0.0011546501,2.707449
Train,74752,0.32131099700927734,0.0012551210820674896,0.00040220894,0.019972254,2.7090368,0.001255121,2.7077818
Train,75008,0.3040492534637451,0.0011876923963427544,0.00048537907,0.03141736,2.7060256,0.0011876924,2.7048378
Train,75264,0.31652793288230896,0.0012364372378215194,0.0005210462,0.033636324,2.70688,0.0012364375,2.705644
Train,75520,0.31729575991630554,0.0012394365621730685,0.0005136714,0.033113524,2.7136612,0.0012394367,2.7124217
Train,75776,0.29718634486198425,0.001160884159617126,0.00030820293,0.009830402,2.707159,0.001160884,2.705998
Train,76032,0.28890112042427063,0.0011285200016573071,0.00043105555,0.028050816,2.7099977,0.0011285199,2.708869
Train,76288,0.27261224389076233,0.0010648915776982903,0.0003885233,0.025148163,2.709953,0.0010648917,2.7088883
Train,76544,0.26501017808914185,0.0010351960081607103,0.0003644821,0.023437444,2.7134838,0.001035196,2.7124484
Train,76800,0.2726587653160095,0.0010650733020156622,0.00020611219,0.0014563166,2.7167768,0.0010650738,2.7157116
Train,77056,0.2796557545661926,0.00109240529127419,0.00040462785,0.026311882,2.7109072,0.0010924059,2.7098145
Train,77312,0.2832302153110504,0.0011063680285587907,0.0004172002,0.027048584,2.7151065,0.0011063684,2.7139997
Train,77568,0.27815335988998413,0.0010865365620702505,0.0003941908,0.025585553,2.7092476,0.0010865368,2.708161
Train,77824,0.2642085552215576,0.0010320646688342094,4.025145e-05,-0.026544878,2.7069948,0.0010320649,2.7059627
Train,78080,0.2609623968601227,0.0010193843627348542,0.00035847575,0.02332613,2.705695,0.0010193842,2.7046757
Train,78336,0.2533470094203949,0.0009896367555484176,0.00033220713,0.021357808,2.7110982,0.0009896371,2.7101085
Train,78592,0.26227322220802307,0.0010245047742500901,0.00035623144,0.022979783,2.7072005,0.0010245048,2.7061763
Train,78848,0.26988422870635986,0.0010542352683842182,2.0671114e-05,-0.034967914,2.7132225,0.0010542353,2.712168
Train,79104,0.30943024158477783,0.0012087118811905384,0.0004905504,0.03162039,2.7112021,0.001208712,2.7099934
Train,79360,0.3643615245819092,0.0014232872053980827,0.00069046667,0.042749316,2.7078109,0.0014232872,2.7063875
Train,79616,0.3779621720314026,0.0014764147344976664,0.00073903694,0.045196548,2.7110174,0.0014764152,2.7095408
Train,79872,0.37492677569389343,0.0014645577175542712,0.0007193423,0.044293918,2.707158,0.0014645576,2.7056935
Train,80128,0.35607436299324036,0.0013909154804423451,0.00035788628,0.009503355,2.7080722,0.0013909161,2.7066813
Train,80384,0.2967851459980011,0.0011593169765546918,0.00045659888,0.029538028,2.7020054,0.0011593173,2.7008457
Train,80640,0.26968294382095337,0.001053448999300599,1.6327378e-05,-0.03366508,2.7084181,0.0010534489,2.7073648
Train,80896,0.2564047574996948,0.001001581083983183,0.00033121248,0.021274017,2.7011633,0.0010015812,2.700162
Train,81152,0.25712770223617554,0.0010044050868600607,0.0002372639,0.0069104303,2.7032857,0.0010044052,2.7022815
Train,81408,0.31582626700401306,0.001233696355484426,0.0005389744,0.034301005,2.7087555,0.0012336962,2.707522
Train,81664,0.3832857012748718,0.001497209770604968,0.00077972,0.045935642,2.708442,0.0014972093,2.706945
Train,81920,0.41329190135002136,0.001614421489648521,0.00087269896,0.05104862,2.7085624,0.0016144221,2.706948
Train,82176,0.5246198773384094,0.002049296395853162,0.0015566468,0.07439556,2.703991,0.0020492966,2.7019417
Train,82432,0.719997763633728,0.00281249126419425,0.0027716267,0.10983717,2.7028143,0.002812492,2.700002
Train,82688,0.5381613373756409,0.002102192724123597,0.0017102084,0.07584196,2.7138739,0.0021021927,2.7117717
Train,82944,0.5074134469032288,0.0019820837769657373,0.0014230261,0.067579,2.7044625,0.0019820838,2.7024803
Train,83200,0.3303445875644684,0.0012904085451737046,0.00016258161,-0.0061166044,2.7119346,0.0012904082,2.710644
Train,83456,0.3326537013053894,0.0012994285207241774,0.0005728127,0.036305085,2.7184258,0.0012994286,2.7171264
Train,83712,0.24799585342407227,0.0009687338024377823,0.00031716115,0.020249031,2.710262,0.0009687338,2.7092934
Train,83968,0.2234150916337967,0.0008727152016945183,0.00026050073,0.015393991,2.7024057,0.00087271514,2.7015328
Train,84224,0.25269415974617004,0.0009870865615084767,0.00033980055,0.021570904,2.7115014,0.0009870866,2.7105143
Train,84480,0.2979287803173065,0.0011637842981144786,0.0004678131,0.030492999,2.7099743,0.001163784,2.7088103
Train,84736,0.33854928612709045,0.001322458148933947,0.0005964391,0.03762736,2.709035,0.0013224585,2.7077124
Train,84992,0.372726172208786,0.0014559616101905704,0.0007361631,0.04476595,2.7127051,0.0014559615,2.7112494
Train,85248,0.3883261978626251,0.0015168992104008794,0.0006356091,0.030323543,2.7102506,0.0015168989,2.7087336
Train,85504,0.3700771629810333,0.0014456139178946614,0.0007106853,0.04367645,2.7113185,0.0014456137,2.7098727
Train,85760,0.39600569009780884,0.0015468972269445658,0.00081041455,0.048569847,2.7089136,0.001546897,2.7073665
Train,86016,0.36029839515686035,0.0014074156060814857,0.00066654827,0.04119238,2.7121966,0.0014074158,2.7107892
Train,86272,0.3435278832912445,0.0013419057941064239,0.00044558063,0.013396934,2.7023365,0.0013419061,2.7009945
Train,86528,0.36493414640426636,0.0014255240093916655,0.0006803876,0.04212071,2.705576,0.0014255241,2.7041504
Train,86784,0.2978118658065796,0.0011633276008069515,0.00045465305,0.029355638,2.7108288,0.0011633283,2.7096653
Train,87040,0.28009095788002014,0.0010941053042188287,0.0004039299,0.026408164,2.6958346,0.001094105,2.6947408
Train,87296,0.2710038125514984,0.0010586086427792907,0.00037379353,0.023982601,2.709399,0.0010586085,2.7083402
Train,87552,0.24724365770816803,0.0009657955379225314,0.00031408237,0.01998392,2.709466,0.0009657953,2.7085004
Train,87808,0.23881466686725616,0.0009328697924502194,0.00015871062,-0.021862032,2.7109814,0.00093286997,2.7100487
Train,88064,0.23263004422187805,0.0009087111102417111,0.00027808745,0.017134782,2.712421,0.000908711,2.711512
Train,88320,0.2363242357969284,0.0009231415460817516,0.00028546315,0.017798895,2.7071471,0.0009231415,2.706224
Train,88576,0.2266545295715332,0.0008853692561388016,0.00026414057,0.01581571,2.7040367,0.000885369,2.7031515
Train,88832,0.23100236058235168,0.0009023529710248113,0.00012401107,-0.028299093,2.7070627,0.0009023527,2.7061603
Train,89088,0.23075424134731293,0.0009013837552629411,5.2032905e-05,-0.04511058,2.7060597,0.000901384,2.7051585
Train,89344,0.26992741227149963,0.0010544039541855454,0.00022836283,-0.0030023046,2.705272,0.001054404,2.704218
Train,89600,0.30022481083869934,0.0011727531673386693,0.00045315566,0.028939256,2.7019491,0.0011727533,2.7007763
Train,89856,0.3287335932254791,0.0012841155985370278,0.00056867837,0.035699006,2.7041435,0.0012841154,2.7028592
Train,90112,0.3159937560558319,0.0012343506095930934,0.0005305917,0.03338741,2.7137194,0.0012343504,2.7124848
Train,90368,0.2870756983757019,0.0011213894467800856,0.00043222864,0.026644193,2.7089648,0.0011213893,2.7078435
Train,90624,0.24127115309238434,0.0009424654417671263,0.00030464638,0.018746207,2.7084994,0.0009424656,2.707557
Train,90880,0.2978895902633667,0.0011636312119662762,0.00024273118,0.0014364831,2.7030673,0.001163631,2.7019036
Train,91136,0.254937082529068,0.0009958479786291718,0.00036039192,0.022572266,2.7078238,0.0009958479,2.706828
Train,91392,0.2514360249042511,0.0009821719722822309,0.00024737362,0.008027576,2.703443,0.0009821719,2.7024612
Train,91648,0.2637723684310913,0.0010303608141839504,5.90298e-05,-0.018844085,2.7056875,0.001030361,2.7046573
Train,91904,0.2544875741004944,0.0009940920863300562,0.00037391204,0.022264946,2.7056909,0.0009940919,2.7046967
Train,92160,0.25414907932281494,0.0009927698411047459,0.0003587081,0.021947807,2.709655,0.0009927703,2.708662
Train,92416,0.24299880862236023,0.0009492140961810946,0.0002966071,0.01832156,2.7049334,0.00094921375,2.7039843
Train,92672,0.310443252325058,0.0012126689543947577,0.0005099096,0.032377116,2.7063165,0.0012126695,2.7051036
Train,92928,0.3128984570503235,0.0012222595978528261,0.00051484525,0.032875,2.702682,0.0012222595,2.70146
Train,93184,0.29658830165863037,0.0011585480533540249,0.0001778125,-0.0023420062,2.709475,0.0011585476,2.7083168
Train,93440,0.2866983711719513,0.0011199155123904347,0.00045075553,0.028767498,2.7042863,0.0011199154,2.7031665
Train,93696,0.3720984160900116,0.0014535094378516078,0.00070531893,0.042184286,2.699305,0.0014535096,2.6978517
Train,93952,0.36604997515678406,0.0014298827154561877,0.0007427285,0.043319322,2.7102456,0.0014298826,2.7088156
Train,94208,0.40186482667922974,0.0015697844792157412,0.00024290422,-0.005034087,2.702456,0.001569784,2.700886
Train,94464,0.4296276867389679,0.0016782331513240933,0.00095779356,0.05354769,2.7011707,0.0016782328,2.6994925
Train,94720,0.3203533887863159,0.0012513804249465466,0.00059640134,0.031587,2.7024245,0.0012513804,2.7011733
Train,94976,0.4774131774902344,0.001864895224571228,0.0012482784,0.066471875,2.7014947,0.001864895,2.6996298
Train,95232,0.4523901641368866,0.0017671490786597133,0.00026593957,-0.010598209,2.6962433,0.001767149,2.6944761
Train,95488,0.5269472002983093,0.002058387501165271,0.0014902311,0.07345371,2.6991627,0.0020583873,2.6971045
Train,95744,0.5413099527359009,0.002114492002874613,0.0016096629,0.077150196,2.706708,0.002114492,2.7045932
Train,96000,0.6211435794830322,0.0024263421073555946,0.0020223588,0.09046969,2.710587,0.0024263428,2.7081606
Train,96256,0.6506476402282715,0.0025415923446416855,0.002099468,0.09192845,2.700323,0.0025415923,2.6977816
Train,96512,0.4800335764884949,0.001875131158158183,0.0001558307,-0.022320712,2.7081072,0.0018751308,2.706232
Train,96768,0.4473312199115753,0.001747387577779591,0.0010410203,0.05830144,2.6994534,0.0017473883,2.697706
Train,97024,0.4808844327926636,0.001878454815596342,0.0012213944,0.06537904,2.7067142,0.0018784548,2.7048357
Train,97280,0.5359383225440979,0.0020935090724378824,0.0006783559,0.010341171,2.7095406,0.0020935102,2.707447
Train,97536,0.517596960067749,0.0020218631252646446,0.0013953699,0.07086719,2.703904,0.0020218627,2.701882
Train,97792,0.5378147959709167,0.0021008390467613935,0.0016065091,0.07778032,2.70198,0.0021008393,2.6998792
Train,98048,0.49716678261756897,0.0019420577445998788,0.0014037354,0.06892336,2.7029798,0.0019420574,2.701038
Train,98304,0.5336863994598389,0.0020847124978899956,0.0006451951,0.000759298,2.7060688,0.002084712,2.7039843
Train,98560,0.5397111177444458,0.0021082465536892414,0.0017565702,0.07834602,2.7062461,0.0021082475,2.7041376
Train,98816,0.6515762209892273,0.002545219613239169,0.002578154,0.09813152,2.704567,0.0025452203,2.7020218
Train,99072,0.4895152747631073,0.0019121690420433879,0.0011652897,0.060569085,2.7047825,0.0019121688,2.7028704
Train,99328,0.5847249627113342,0.0022840818855911493,0.00022122166,-0.023567338,2.6890516,0.0022840812,2.6867678
Train,99584,0.5262694954872131,0.0020557402167469263,0.0015684112,0.075982444,2.7044096,0.0020557395,2.702354
Train,99840,0.44626498222351074,0.0017432225868105888,0.00016933843,-0.017376427,2.7022686,0.0017432224,2.7005258
Train,100096,0.46557170152664185,0.0018186394590884447,0.00019707691,-0.015682854,2.6938589,0.0018186397,2.6920402
Train,100352,0.5581997036933899,0.0021804675925523043,0.0017450955,0.077946246,2.7068167,0.0021804683,2.704636
Train,100608,0.5244448781013489,0.002048612805083394,0.0014907119,0.07197672,2.7018871,0.002048613,2.6998382
Train,100864,0.7073343396186829,0.00276302476413548,0.0028548255,0.1095217,2.700348,0.0027630255,2.6975846
Train,101120,0.5865761041641235,0.0022913129068911076,0.001811842,0.07895818,2.6968658,0.0022913138,2.6945746
Train,101376,0.6547844409942627,0.0025577517226338387,0.001360405,0.0270673,2.6976857,0.002557752,2.695128
Train,101632,0.6721509695053101,0.0026255897246301174,0.0026602468,0.10660721,2.698785,0.002625589,2.6961594
Train,101888,0.824640691280365,0.0032212527003139257,0.0036918852,0.12955606,2.694848,0.003221252,2.6916268
Train,102144,0.5971866846084595,0.002332760486751795,0.0019931798,0.08875221,2.6940856,0.00233276,2.691753
Train,102400,0.6938948035240173,0.0027105265762656927,0.0031004525,0.11073027,2.703119,0.0027105259,2.7004085
Train,102656,0.8591923117637634,0.003356219967827201,2.0502252e-05,-0.036555022,2.6971245,0.0033562193,2.6937685
Train,102912,0.8444321751594543,0.0032985631842166185,0.0041112057,0.13328789,2.699695,0.003298564,2.6963966
Train,103168,0.9442870616912842,0.003688621334731579,0.0049929037,0.14504044,2.703112,0.00368862,2.6994233
Train,103424,0.7024879455566406,0.0027440935373306274,0.0023522633,0.09534965,2.7046466,0.002744093,2.7019024
Train,103680,0.6014627814292908,0.002349463989958167,0.0019311737,0.08354311,2.6971493,0.0023494652,2.6947997
Train,103936,0.6507611274719238,0.0025420356541872025,0.0023609388,0.09894383,2.7019525,0.0025420357,2.6994104
Train,104192,0.6673449873924255,0.0026068163570016623,0.0023512568,0.09976207,2.6968474,0.0026068166,2.6942406
Train,104448,0.7619932293891907,0.002976536052301526,0.0029321327,0.11504074,2.7076197,0.0029765356,2.7046432
Train,104704,0.6357009410858154,0.0024832068011164665,0.0012598112,0.042214256,2.7061012,0.0024832073,2.703618
Train,104960,0.7082429528236389,0.0027665740344673395,0.0026737256,0.10809338,2.7089705,0.0027665743,2.706204
Train,105216,0.5068420767784119,0.0019798518624156713,0.0012829618,0.065925434,2.6984124,0.0019798514,2.6964326
Train,105472,0.5321203470230103,0.002078595105558634,0.0015387479,0.0755573,2.694995,0.002078595,2.6929164
Train,105728,0.6899304986000061,0.002695041010156274,0.0015863049,0.037936307,2.6967702,0.0026950417,2.694075
Train,105984,0.6066929697990417,0.002369894413277507,0.002418079,0.09336514,2.691432,0.0023698949,2.689062
Train,106240,0.6880223155021667,0.002687587169930339,0.0026892298,0.1050462,2.7115517,0.0026875867,2.708864
Train,106496,0.46367910504341125,0.0018112465040758252,0.0013513046,0.060720198,2.702188,0.0018112465,2.7003765
Train,106752,0.6726288199424744,0.0026274563279002905,0.00017144594,-0.060085222,2.6946416,0.0026274552,2.692014
Train,107008,0.586245059967041,0.002290019765496254,0.0017948878,0.083232164,2.704474,0.0022900198,2.7021842
Train,107264,0.5254225730895996,0.0020524319261312485,0.0014835112,0.06903289,2.7025616,0.0020524324,2.700509
Train,107520,0.661821722984314,0.0025852411054074764,0.002104664,0.08877309,2.6994,0.0025852416,2.6968145
Train,107776,0.674592912197113,0.002635128563269973,0.0024420894,0.10216594,2.7038643,0.002635128,2.701229
Train,108032,0.7376530170440674,0.002881457097828388,0.0027366476,0.11131409,2.692089,0.0028814564,2.6892076
Train,108288,0.7026402354240417,0.002744688419625163,0.0026256116,0.10844551,2.6945815,0.0027446877,2.6918368
Train,108544,0.7314197421073914,0.0028571083676069975,0.0024504787,0.09166563,2.6980276,0.0028571086,2.6951706
Train,108800,0.7310229539871216,0.0028555584140121937,0.0028959434,0.11281694,2.6906981,0.0028555596,2.6878424
Train,109056,0.8803337812423706,0.00343880383297801,0.0042673857,0.13496765,2.695907,0.0034388038,2.6924686
Train,109312,0.8085504174232483,0.0031584000680595636,0.0038162128,0.13123423,2.6944745,0.0031583996,2.6913161
Train,109568,0.9046456813812256,0.0035337721928954124,0.003410985,0.09229404,2.6940577,0.0035337715,2.690524
Train,109824,0.8492637276649475,0.003317436436191201,0.004152272,0.12626472,2.701519,0.0033174374,2.6982017
Train,110080,0.802345871925354,0.003134163562208414,0.0042197127,0.13063905,2.695509,0.0031341626,2.6923747
Train,110336,0.8153408169746399,0.003184925066307187,0.0021188387,0.050372593,2.7059996,0.0031849248,2.7028148
Train,110592,1.4587488174438477,0.00569823756814003,0.0109365275,0.24801698,2.6940198,0.005698235,2.6883216
Train,110848,1.2555044889450073,0.004904314409941435,0.008327959,0.21354863,2.710662,0.004904314,2.7057576
Train,111104,1.1564922332763672,0.004517547786235809,0.007419007,0.19938962,2.688168,0.004517548,2.6836505
Train,111360,1.2576565742492676,0.0049127209931612015,0.0055287825,0.10822938,2.6988,0.0049127205,2.6938872
Train,111616,1.1078898906707764,0.00432769488543272,0.0067226198,0.1853858,2.6966228,0.004327694,2.692295
Train,111872,1.1558336019515991,0.004514975007623434,0.0074559054,0.19731015,2.699779,0.0045149745,2.6952639
Train,112128,1.0427145957946777,0.00407310388982296,0.005780497,0.16822785,2.7009206,0.004073105,2.6968474
Train,112384,1.3786938190460205,0.005385522730648518,0.011119208,0.2375509,2.6940978,0.0053855227,2.6887124
Train,112640,1.0911890268325806,0.004262457136064768,0.0061904034,0.1195534,2.6947803,0.0042624576,2.690518
Train,112896,1.140799880027771,0.0044562495313584805,0.0074442704,0.19532493,2.6938667,0.004456249,2.6894104
Train,113152,0.8012048006057739,0.0031297062523663044,0.0033284747,0.123631865,2.7104962,0.0031297067,2.7073665
Train,113408,1.0082085132598877,0.003938314504921436,0.005251753,0.15899785,2.6845672,0.0039383154,2.6806293
Train,113664,0.9008948802947998,0.0035191206261515617,0.0036769705,0.07398718,2.6877756,0.0035191225,2.6842566
Train,113920,0.6529297828674316,0.002550506964325905,0.0023135508,0.10039901,2.6956744,0.0025505074,2.6931238
Train,114176,0.8339998126029968,0.0032578117679804564,0.0037190798,0.12888943,2.6975837,0.003257812,2.694326
Train,114432,0.9457702040672302,0.003694414859637618,0.004712663,0.14897212,2.6776605,0.0036944135,2.6739664
Train,114688,0.8766867518424988,0.003424557624384761,0.002267147,0.013604421,2.699947,0.0034245586,2.6965227
Train,114944,1.1358311176300049,0.004436840303242207,0.008143842,0.19457155,2.695825,0.004436841,2.6913881
Train,115200,0.9703495502471924,0.0037904279306530952,0.00572755,0.14931434,2.6966608,0.0037904286,2.6928701
Train,115456,0.973425030708313,0.0038024415262043476,0.0063537704,0.16598466,2.6930418,0.00380244,2.6892393
Train,115712,1.0262043476104736,0.004008610732853413,0.0018136639,0.002763128,2.693191,0.0040086107,2.6891823
Train,115968,1.0279432535171509,0.004015403334051371,0.005137603,0.14742601,2.694386,0.004015402,2.6903706
Train,116224,0.9951272010803223,0.003887215629220009,0.0057669915,0.16803622,2.7048104,0.0038872147,2.700923
Train,116480,1.073850393295288,0.004194728098809719,0.004151771,0.089087754,2.7042212,0.0041947276,2.7000263
Train,116736,1.0892925262451172,0.004255048930644989,0.0063458784,0.18338965,2.6874883,0.00425505,2.6832333
Train,116992,0.8957954049110413,0.003499200800433755,0.0042009577,0.1396756,2.699338,0.0034992015,2.695839
Train,117248,0.8771960139274597,0.0034265469294041395,0.0051019615,0.14843415,2.6841443,0.003426548,2.6807177
Train,117504,0.9985669255256653,0.00390065205283463,0.0026767293,0.0688085,2.687722,0.0039006528,2.6838212
Train,117760,1.14369797706604,0.004467570222914219,0.007930092,0.19621557,2.6958954,0.0044675684,2.6914277
Train,118016,1.009844183921814,0.003944703843444586,0.0062123076,0.16718338,2.6837554,0.0039447034,2.6798108
Train,118272,1.1437824964523315,0.00446790037676692,0.0071030194,0.18452168,2.6901245,0.0044679027,2.6856565
Train,118528,1.336315393447876,0.0052199820056557655,0.010257784,0.23186593,2.6786985,0.005219983,2.6734786
Train,118784,1.2685362100601196,0.004955219570547342,0.009146649,0.214525,2.701281,0.004955218,2.6963258
Train,119040,0.8257580399513245,0.003225617343559861,0.0007225313,-0.013690436,2.688821,0.003225617,2.6855953
Train,119296,0.697282612323761,0.0027237602043896914,0.0024869642,0.10365556,2.6888323,0.0027237595,2.6861084
Train,119552,0.5759408473968506,0.0022497689351439476,0.0018409534,0.0818906,2.6842723,0.0022497685,2.6820226
Train,119808,0.5470811128616333,0.002137035597115755,0.0020472538,0.083344765,2.694467,0.0021370356,2.6923301
Train,120064,1.1126554012298584,0.004346310161054134,0.0002824177,-0.044029035,2.6845942,0.0043463106,2.6802475
Train,120320,0.9558581709861755,0.003733820980414748,0.00031508217,-0.044505797,2.6971173,0.0037338217,2.6933835
Train,120576,1.1047794818878174,0.004315544851124287,0.006546449,0.185381,2.691739,0.0043155453,2.6874237
Train,120832,0.9476135969161987,0.0037016156129539013,0.005152726,0.15050183,2.6849709,0.0037016147,2.6812692
Train,121088,1.4437847137451172,0.005639784038066864,0.011814693,0.25491142,2.6806405,0.005639786,2.6750007
Train,121344,1.368119478225708,0.005344216711819172,0.01039794,0.23673919,2.6966615,0.0053442167,2.691317
Train,121600,1.510029911994934,0.005898554343730211,0.00028162386,-0.02001509,2.671483,0.0058985557,2.6655846
Train,121856,1.0996224880218506,0.004295400343835354,0.0065846937,0.18352175,2.691805,0.0042953985,2.6875095
Train,122112,1.1564313173294067,0.004517309833317995,0.0077281687,0.20247945,2.6850452,0.00451731,2.6805282
Train,122368,1.6660995483398438,0.006508201360702515,0.016422935,0.29821643,2.685164,0.006508201,2.6786556
Train,122624,1.8709028959274292,0.00730821443721652,0.021986444,0.33336496,2.6832938,0.007308212,2.6759856
Train,122880,2.462376594543457,0.009618658572435379,0.033943623,0.44282767,2.665567,0.009618658,2.6559482
Train,123136,1.702756404876709,0.0066513922065496445,0.0035471744,0.040477652,2.7021556,0.0066513894,2.6955042
Train,123392,1.0292556285858154,0.0040205297991633415,0.007120045,0.16213009,2.684877,0.0040205307,2.6808562
Train,123648,1.6484090089797974,0.0064390976913273335,0.0149653135,0.28729695,2.6948962,0.006439097,2.6884573
Train,123904,1.5417559146881104,0.006022484041750431,0.012429686,0.25844482,2.6744084,0.0060224854,2.668386
Train,124160,1.2943925857543945,0.005056221038103104,0.0016880498,-0.02597667,2.686882,0.005056223,2.6818256
Train,124416,1.3257522583007812,0.005178719758987427,0.0037158686,0.069419414,2.6880984,0.005178722,2.68292
Train,124672,1.3649295568466187,0.005331756081432104,0.010975522,0.24420026,2.6956098,0.0053317565,2.690278
Train,124928,1.7808427810668945,0.006956417113542557,0.015853943,0.30285636,2.666802,0.006956414,2.6598456
Train,125184,1.5353413820266724,0.005997427273541689,0.01333092,0.26350567,2.6789606,0.0059974287,2.6729631
Train,125440,1.6999439001083374,0.006640405859798193,0.00947909,0.124956064,2.676519,0.006640404,2.6698787
Train,125696,1.9823551177978516,0.007743574678897858,0.021839794,0.34677744,2.666297,0.007743574,2.6585536
Train,125952,2.4755120277404785,0.009669968858361244,0.03145905,0.43650207,2.692677,0.009669967,2.6830072
Train,126208,2.1893537044525146,0.008552162908017635,0.02677964,0.37448552,2.6743617,0.008552159,2.6658096
Train,126464,2.3710060119628906,0.009261742234230042,0.034630556,0.44537213,2.662059,0.009261739,2.6527972
Train,126720,2.2212705612182617,0.008676838129758835,0.02804208,0.40834388,2.6772704,0.008676834,2.6685934
Train,126976,2.0430195331573486,0.007980545051395893,0.0042241146,-0.026361398,2.6816049,0.007980545,2.6736245
Train,127232,3.0673065185546875,0.011981666088104248,0.047750495,0.5370455,2.678002,0.011981667,2.6660204
Train,127488,2.2335710525512695,0.008724886924028397,0.030650767,0.40584582,2.6992426,0.008724886,2.690518
Train,127744,1.710611343383789,0.006682075560092926,0.004011398,0.028037399,2.6855166,0.0066820746,2.6788344
Train,128000,1.4045794010162354,0.005486638285219669,0.010131944,0.22829688,2.674944,0.0054866364,2.6694572
Train,128256,1.8822377920150757,0.007352491375058889,0.018987086,0.3364866,2.6679802,0.007352495,2.6606276
Train,128512,1.326971411705017,0.005183482076972723,0.01017886,0.23653936,2.6862388,0.0051834844,2.681055
